Year,League,Statistic,Player_Name,Team,Value
1941,AL,Triples,Jeff Heath,Cleveland,20
1942,AL,Base on Balls,Ted Williams,Boston,145
1942,AL,Batting Average,Ted Williams,Boston,.356
1942,AL,Doubles,Don Kolloway,Chicago,40
1942,AL,Hits,Johnny Pesky,Boston,205
1942,AL,Home Runs,Ted Williams,Boston,36
1942,AL,On Base Percentage,Ted Williams,Boston,.499
1942,AL,RBI,Ted Williams,Boston,137
1942,AL,Runs,Ted Williams,Boston,141
1942,AL,Slugging Average,Ted Williams,Boston,.648
1942,AL,Stolen Bases,George Case,Washington,44
1942,AL,Total Bases,Ted Williams,Boston,338
1942,AL,Triples,Stan Spence,Washington,15
1943,AL,Base on Balls,Charlie Keller,New York,106
1943,AL,Batting Average,Luke Appling,Chicago,.328
1943,AL,Doubles,Dick Wakefield,Detroit,38
1943,AL,Hits,Dick Wakefield,Detroit,200
1943,AL,Home Runs,Rudy York,Detroit,34
1943,AL,On Base Percentage,Luke Appling,Chicago,.419
1943,AL,RBI,Rudy York,Detroit,118
1943,AL,Runs,George Case,Washington,102
1943,AL,Slugging Average,Rudy York,Detroit,.527
1943,AL,Stolen Bases,George Case,Washington,61
1943,AL,Total Bases,Rudy York,Detroit,301
1943,AL,Triples,Johnny Lindell,New York,12
1943,AL,Triples,Wally Moses,Chicago,12
1944,AL,Base on Balls,Nick Etten,New York,97
1944,AL,Batting Average,Lou Boudreau,Cleveland,.327
1944,AL,Doubles,Lou Boudreau,Cleveland,45
1944,AL,Hits,Snuffy Stirnweiss,New York,205
1944,AL,Home Runs,Nick Etten,New York,22
1944,AL,On Base Percentage,Bob Johnson,Boston,.431
1944,AL,RBI,Vern Stephens,St. Louis,109
1944,AL,Runs,Snuffy Stirnweiss,New York,125
1944,AL,Slugging Average,Bobby Doerr,Boston,.528
1944,AL,Stolen Bases,Snuffy Stirnweiss,New York,55
1944,AL,Total Bases,Johnny Lindell,New York,297
1944,AL,Triples,Johnny Lindell,New York,16
1944,AL,Triples,Snuffy Stirnweiss,New York,16
1945,AL,Base on Balls,Roy Cullenbine,Cleveland,113
1945,AL,Base on Balls,Roy Cullenbine,Detroit,113
1945,AL,Batting Average,Snuffy Stirnweiss,New York,.309
1945,AL,Doubles,Wally Moses,Chicago,35
1945,AL,Hits,Snuffy Stirnweiss,New York,195
1945,AL,Home Runs,Vern Stephens,St. Louis,24
1945,AL,On Base Percentage,Eddie Lake,Boston,.412
1945,AL,RBI,Nick Etten,New York,111
1945,AL,Runs,Snuffy Stirnweiss,New York,107
1945,AL,Slugging Average,Snuffy Stirnweiss,New York,.476
1945,AL,Stolen Bases,Snuffy Stirnweiss,New York,33
1945,AL,Total Bases,Snuffy Stirnweiss,New York,301
1945,AL,Triples,Snuffy Stirnweiss,New York,22
1946,AL,Base on Balls,Ted Williams,Boston,156
1946,AL,Batting Average,Mickey Vernon,Washington,.353
1946,AL,Doubles,Mickey Vernon,Washington,51
1946,AL,Hits,Johnny Pesky,Boston,208
1946,AL,Home Runs,Hank Greenberg,Detroit,44
1946,AL,On Base Percentage,Ted Williams,Boston,.497
1946,AL,RBI,Hank Greenberg,Detroit,127
1946,AL,Runs,Ted Williams,Boston,142
1946,AL,Slugging Average,Ted Williams,Boston,.667
1946,AL,Stolen Bases,George Case,Cleveland,28
1946,AL,Total Bases,Ted Williams,Boston,343
1946,AL,Triples,Hank Edwards,Cleveland,16
1947,AL,Base on Balls,Ted Williams,Boston,162
1947,AL,Batting Average,Ted Williams,Boston,.343
1947,AL,Doubles,Lou Boudreau,Cleveland,45
1947,AL,Hits,Johnny Pesky,Boston,207
1947,AL,Home Runs,Ted Williams,Boston,32
1947,AL,On Base Percentage,Ted Williams,Boston,.499
1947,AL,RBI,Ted Williams,Boston,114
1947,AL,Runs,Ted Williams,Boston,125
1947,AL,Slugging Average,Ted Williams,Boston,.634
1947,AL,Stolen Bases,Bob Dillinger,St. Louis,34
1947,AL,Total Bases,Ted Williams,Boston,335
1947,AL,Triples,Tommy Henrich,New York,13
1948,AL,Base on Balls,Ted Williams,Boston,126
1948,AL,Batting Average,Ted Williams,Boston,.369
1948,AL,Doubles,Ted Williams,Boston,44
1948,AL,Hits,Bob Dillinger,St. Louis,207
1948,AL,Home Runs,Joe DiMaggio,New York,39
1948,AL,On Base Percentage,Ted Williams,Boston,.497
1948,AL,RBI,Joe DiMaggio,New York,155
1948,AL,Runs,Tommy Henrich,New York,138
1948,AL,Slugging Average,Ted Williams,Boston,.615
1948,AL,Stolen Bases,Bob Dillinger,St. Louis,28
1948,AL,Total Bases,Joe DiMaggio,New York,355
1948,AL,Triples,Tommy Henrich,New York,14
1949,AL,Base on Balls,Ted Williams,Boston,162
1949,AL,Batting Average,George Kell,Detroit,.343
1949,AL,Doubles,Ted Williams,Boston,39
1949,AL,Hits,Dale Mitchell,Cleveland,203
1949,AL,Home Runs,Ted Williams,Boston,43
1949,AL,On Base Percentage,Ted Williams,Boston,.490
1949,AL,RBI,Vern Stephens,Boston,159
1949,AL,RBI,Ted Williams,Boston,159
1949,AL,Runs,Ted Williams,Boston,150
1949,AL,Slugging Average,Ted Williams,Boston,.650
1949,AL,Stolen Bases,Bob Dillinger,St. Louis,20
1949,AL,Total Bases,Ted Williams,Boston,368
1949,AL,Triples,Dale Mitchell,Cleveland,23
1950,AL,Base on Balls,Eddie Yost,Washington,141
1950,AL,Batting Average,Billy Goodman,Boston,.354
1950,AL,Doubles,George Kell,Detroit,56
1950,AL,Hits,George Kell,Detroit,218
1950,AL,Home Runs,Al Rosen,Cleveland,37
1950,AL,On Base Percentage,Larry Doby,Cleveland,.442
1950,AL,RBI,Walt Dropo,Boston,144
1950,AL,RBI,Vern Stephens,Boston,144
1950,AL,Runs,Dom DiMaggio,Boston,131
1950,AL,Slugging Average,Joe DiMaggio,New York,.585
1950,AL,Stolen Bases,Dom DiMaggio,Boston,15
1950,AL,Total Bases,Walt Dropo,Boston,326
1950,AL,Triples,Dom DiMaggio,Boston,11
1950,AL,Triples,Bobby Doerr,Boston,11
1950,AL,Triples,Hoot Evers,Detroit,11
1951,AL,Base on Balls,Ted Williams,Boston,144
